,Item_Identifier,Item_Weight,Item_Visibility,Item_Type,Item_MRP,Outlet_Identifier,Outlet_Establishment_Year,Item_Outlet_Sales,Outlet_Years,Outlet,Item_Fat_Content_0,Item_Fat_Content_1,Outlet_Size_0,Outlet_Size_1,Outlet_Location_Type_0,Outlet_Location_Type_1,Outlet_Type_0,Outlet_Type_1,Outlet_Type_2,New_Item_Type_0,New_Item_Type_1
6759,DRF49,7.27,0.071064499,14,114.4518,OUT035,2004,7.22053593038928,9,6,1,0,0,0,0,1,0,1,0,1,0
6760,FDK20,12.6,0.041726942,6,122.0072,OUT018,2009,7.293756454430617,4,3,0,0,0,1,0,0,0,0,1,0,1
6761,FDB27,12.85764518413598,0.055121892,4,196.7768,OUT027,1985,8.684960006642008,28,5,1,0,0,1,0,0,0,0,0,0,1
6762,NCS18,12.65,0.042211119,9,108.6938,OUT046,1997,7.240305118767118,16,8,0,1,0,0,1,0,0,1,0,0,0
6763,FDZ49,12.857645184135977,0.132500853,3,220.3798,OUT027,1985,8.57359530155285,28,5,0,0,0,1,0,0,0,0,0,0,1
6764,FDN32,17.5,0.015557426,6,184.7266,OUT035,2004,7.702609951024363,9,6,1,0,0,0,0,1,0,1,0,0,1
6765,FDO37,8.06,0.021409913,2,229.7326,OUT049,1999,8.843900477143213,14,9,1,0,0,1,1,0,0,1,0,0,1
6766,NCD31,12.1,0.015497337,9,165.5526,OUT018,2009,8.147434339524432,4,3,0,1,0,1,0,0,0,0,1,0,0
6767,NCV30,12.857645184135977,0.065612808,9,62.351,OUT027,1985,7.673936355081979,28,5,0,1,0,1,0,0,0,0,0,0,0
6768,FDY49,17.2,0.012030747,3,166.6184,OUT049,1999,7.053437747360154,14,9,0,0,0,1,1,0,0,1,0,0,1
6769,FDM10,12.857645184135977,0.075603699,13,215.1218,OUT027,1985,8.073037253741685,28,5,1,0,0,1,0,0,0,0,0,0,1
6770,FDT11,5.94,0.029372367,1,186.7556,OUT046,1997,8.279917145179326,16,8,0,0,0,0,1,0,0,1,0,0,1
6771,FDD39,16.7,0.070096518,4,217.885,OUT013,1987,8.267687697455225,26,1,1,0,1,0,0,0,0,1,0,0,1
6772,NCL31,7.39,0.120258245,11,141.547,OUT035,2004,7.7368973153479965,9,6,0,1,0,0,0,1,0,1,0,0,0
6773,FDZ47,20.7,0.079281476,0,100.1042,OUT035,2004,6.795524326945443,9,6,0,0,0,0,0,1,0,1,0,0,1
6774,NCU18,12.857645184135977,0.097768728,9,142.4496,OUT019,1985,6.337884285724048,28,4,0,1,0,0,1,0,1,0,0,0,0
6775,FDJ58,12.857645184135977,0.104786172,13,172.2764,OUT027,1985,7.344064835027043,28,5,0,0,0,1,0,0,0,0,0,0,1
6776,FDX12,18.2,0.043626605,0,241.4196,OUT010,1998,6.180097809779615,15,0,0,0,0,0,0,0,1,0,0,0,1
6777,FDV60,20.2,0.117839328,0,195.211,OUT018,2009,7.76554024268319,4,3,0,0,0,1,0,0,0,0,1,0,1
6778,NCB19,12.857645184135977,0.089858447,9,84.5882,OUT027,1985,7.631585290021305,28,5,0,1,0,1,0,0,0,0,0,0,0
6779,FDH45,12.857645184135977,0.185008985,6,42.3796,OUT019,1985,4.827023305052632,28,4,0,0,0,0,1,0,1,0,0,0,1
6780,FDB03,17.75,0.156701315,4,240.7538,OUT013,1987,8.426769935125808,26,1,0,0,1,0,0,0,0,1,0,0,1
6781,FDI27,8.71,0.06613202877895108,4,43.5744,OUT017,2007,6.2126429688191935,6,2,0,0,0,0,0,1,0,1,0,0,1
6782,FDN22,18.85,0.139087683,13,251.7724,OUT017,2007,8.013365955043271,6,2,0,0,0,0,0,1,0,1,0,0,1
6783,FDQ37,20.75,0.089243789,2,192.0478,OUT035,2004,8.444826176762325,9,6,1,0,0,0,0,1,0,1,0,0,1
6784,FDM02,12.5,0.073721115,3,85.6198,OUT035,2004,6.41597807660191,9,6,0,0,0,0,0,1,0,1,0,0,1
6785,FDW38,5.325,0.138679995,4,53.7298,OUT046,1997,6.761430166044173,16,8,0,0,0,0,1,0,0,1,0,0,1
6786,FDP34,12.857645184135976,0.240268248,13,156.463,OUT019,1985,5.749157289344192,28,4,1,0,0,0,1,0,1,0,0,0,1
6787,FDY55,16.75,0.06613202877895108,6,255.3988,OUT046,1997,8.439659320644536,16,8,1,0,0,0,1,0,0,1,0,0,1
6788,FDL34,16.0,0.040911824,13,141.2496,OUT013,1987,8.128169302691603,26,1,1,0,1,0,0,0,0,1,0,0,1
6789,FDA09,13.35,0.149974858,13,179.766,OUT018,2009,8.688332121725884,4,3,0,0,0,1,0,0,0,0,1,0,1
6790,FDM51,11.8,0.026072872,10,99.8674,OUT017,2007,6.927238247349708,6,2,0,0,0,0,0,1,0,1,0,0,1
6791,FDI34,10.65,0.085482761,13,231.4668,OUT018,2009,8.079040167292407,4,3,0,0,0,1,0,0,0,0,1,0,1
6792,NCD31,12.1,0.015521768,9,165.8526,OUT017,2007,8.0473813517777,6,2,0,1,0,0,0,1,0,1,0,0,0
6793,FDW33,9.395,0.099101845,13,105.828,OUT035,2004,7.441583111801388,9,6,1,0,0,0,0,1,0,1,0,0,1
6794,NCP05,19.6,0.025281802,8,152.0024,OUT035,2004,7.967365305301517,9,6,0,1,0,0,0,1,0,1,0,0,0
6795,FDL56,14.1,0.125675936,6,86.9198,OUT013,1987,7.034262283255773,26,1,1,0,1,0,0,0,0,1,0,0,1
6796,FDN01,12.857645184135977,0.07204818,2,177.937,OUT027,1985,8.836670834521573,28,5,1,0,0,1,0,0,0,0,0,0,1
6797,FDA25,16.5,0.068263916,3,104.799,OUT045,2002,7.122372988376891,11,7,0,0,0,0,0,1,0,1,0,0,1
6798,FDF08,14.3,0.109144085,6,88.2856,OUT010,1998,5.1748562410069585,15,0,0,0,0,0,0,0,1,0,0,0,1
6799,FDH08,7.51,0.017425784,6,227.901,OUT035,2004,6.132100020886946,9,6,1,0,0,0,0,1,0,1,0,0,1
6800,DRH03,17.25,0.035118834,4,93.412,OUT049,1999,6.838533809940184,14,9,1,0,0,1,1,0,0,1,0,1,0
6801,FDQ31,5.785,0.054066567,6,87.0856,OUT018,2009,7.249335590006369,4,3,0,0,0,1,0,0,0,0,1,0,1
6802,FDO10,13.65,0.012823829,13,55.5588,OUT017,2007,6.821261004635524,6,2,0,0,0,0,0,1,0,1,0,0,1
6803,FDT39,6.26,0.009883257,10,149.8366,OUT049,1999,7.583642255547038,14,9,0,0,0,1,1,0,0,1,0,0,1
6804,FDM22,12.857645184135976,0.041754584,13,53.464,OUT027,1985,7.377083680312805,28,5,0,0,0,1,0,0,0,0,0,0,1
6805,FDR21,19.7,0.112036236,13,174.937,OUT010,1998,6.783534691682954,15,0,1,0,0,0,0,0,1,0,0,0,1
6806,FDQ01,19.7,0.161610636,3,255.2014,OUT017,2007,8.180606436238024,6,2,0,0,0,0,0,1,0,1,0,0,1
6807,FDZ03,13.65,0.078909166,4,186.724,OUT049,1999,8.406300959544506,14,9,0,0,0,1,1,0,0,1,0,0,1
6808,NCK05,20.1,0.077769768,8,63.0536,OUT018,2009,6.888631173438,4,3,0,1,0,1,0,0,0,0,1,0,0
6809,FDW55,12.6,0.021951613,6,250.9092,OUT013,1987,8.462140164399107,26,1,0,0,1,0,0,0,0,1,0,0,1
6810,FDF47,20.85,0.097770004,15,222.8746,OUT049,1999,8.186184211991133,14,9,1,0,0,1,1,0,0,1,0,0,1
6811,DRO59,12.857645184135977,0.094817105,7,77.9012,OUT019,1985,4.342521481071251,28,4,1,0,0,0,1,0,1,0,0,1,0
6812,NCM55,15.6,0.066726133,11,185.8924,OUT046,1997,8.165578451593756,16,8,0,1,0,0,1,0,0,1,0,0,0
6813,FDY31,5.98,0.043809261,6,146.8418,OUT017,2007,7.4768695842615145,6,2,1,0,0,0,0,1,0,1,0,0,1
6814,FDJ57,12.857645184135976,0.06613202877895108,12,184.3582,OUT019,1985,5.229814732018166,28,4,0,0,0,0,1,0,1,0,0,0,1
6815,FDV51,16.35,0.032671446,10,165.4842,OUT018,2009,7.308581510788484,4,3,1,0,0,1,0,0,0,0,1,0,1
6816,DRG36,14.15,0.095378221,14,170.5106,OUT046,1997,7.781784814515088,16,8,1,0,0,0,1,0,0,1,0,1,0
6817,DRF13,12.1,0.06613202877895108,14,145.1444,OUT013,1987,8.11352283178308,26,1,1,0,1,0,0,0,0,1,0,1,0
6818,NCJ54,9.895,0.060188932,9,233.0642,OUT045,2002,8.706568015336678,11,7,0,1,0,0,0,1,0,1,0,0,0
6819,NCP42,8.51,0.016135764,9,195.6478,OUT049,1999,8.357834345942225,14,9,0,1,0,1,1,0,0,1,0,0,0
6820,NCF30,17.0,0.126220187,9,126.7362,OUT035,2004,7.138360522501125,9,6,0,1,0,0,0,1,0,1,0,0,0
6821,FDY44,12.857645184135977,0.024286378,6,194.711,OUT027,1985,8.681576481912504,28,5,0,0,0,1,0,0,0,0,0,0,1
6822,FDX09,9.0,0.065350715,13,175.437,OUT049,1999,8.0636504552245,14,9,1,0,0,1,1,0,0,1,0,0,1
6823,NCU30,5.11,0.035071955,9,163.221,OUT017,2007,7.928066148608877,6,2,0,1,0,0,0,1,0,1,0,0,0
6824,FDU49,19.5,0.030742083,3,85.554,OUT049,1999,7.100650734546607,14,9,0,0,0,1,1,0,0,1,0,0,1
6825,FDC48,9.195,0.015949001,0,84.1592,OUT017,2007,7.122372988376891,6,2,1,0,0,0,0,1,0,1,0,0,1
6826,FDJ21,16.7,0.038496166,13,147.5102,OUT013,1987,8.620072399174228,26,1,0,0,1,0,0,0,0,1,0,0,1
6827,NCX41,19.0,0.017746826,8,210.8244,OUT049,1999,7.840585594721857,14,9,0,1,0,1,1,0,0,1,0,0,0
6828,FDT36,12.3,0.111274591,0,35.0874,OUT046,1997,6.130652846720718,16,8,1,0,0,0,1,0,0,1,0,0,1
6829,FDK28,12.857645184135976,0.065272284,5,256.1646,OUT027,1985,8.116906591658411,28,5,1,0,0,1,0,0,0,0,0,0,1
6830,DRI49,14.15,0.183472595,14,82.0276,OUT035,2004,7.39360272938916,9,6,1,0,0,0,0,1,0,1,0,1,0
6831,NCM54,12.857645184135977,0.08918772,9,128.9678,OUT019,1985,5.542578758317674,28,4,0,1,0,0,1,0,1,0,0,0,0
6832,FDD48,10.395,0.030281543,0,116.3176,OUT018,2009,7.139417324679561,4,3,1,0,0,1,0,0,0,0,1,0,1
6833,NCF30,17.0,0.211306673,9,125.1362,OUT010,1998,5.5320937880096945,15,0,0,1,0,0,0,0,1,0,0,0,0
6834,FDX03,15.85,0.061190964,10,47.1744,OUT049,1999,6.90478768001285,14,9,0,0,0,1,1,0,0,1,0,0,1
6835,FDZ33,10.195,0.107307677,13,149.8076,OUT013,1987,7.704412564245044,26,1,1,0,1,0,0,0,0,1,0,0,1
6836,FDB39,12.857645184135976,0.067441726,4,57.4272,OUT019,1985,4.726098492312944,28,4,1,0,0,0,1,0,1,0,0,0,1
6837,DRM11,6.57,0.066338717,7,261.4278,OUT018,2009,8.334770381496359,4,3,1,0,0,1,0,0,0,0,1,1,0
6838,DRE48,8.43,0.06613202877895108,14,195.3768,OUT017,2007,7.36366911159576,6,2,1,0,0,0,0,1,0,1,0,1,0
6839,NCL31,7.39,0.120524922,11,142.247,OUT045,2002,7.797496264860707,11,7,0,1,0,0,0,1,0,1,0,0,0
6840,FDB11,16.0,0.061192211,15,224.1404,OUT017,2007,8.461013959197924,6,2,1,0,0,0,0,1,0,1,0,0,1
6841,FDX14,13.1,0.075056542,4,76.0354,OUT049,1999,6.401723479789483,14,9,1,0,0,1,1,0,0,1,0,0,1
6842,NCM29,12.857645184135977,0.017556795,8,129.9626,OUT027,1985,8.13482750549311,28,5,0,1,0,1,0,0,0,0,0,0,0
6843,FDH47,13.5,0.129077455,15,95.2068,OUT045,2002,6.370313226611205,11,7,0,0,0,0,0,1,0,1,0,0,1
6844,FDG09,20.6,0.047896393,6,185.8556,OUT013,1987,7.43295730526701,26,1,0,0,1,0,0,0,0,1,0,0,1
6845,FDP25,15.2,0.021240491,3,216.9824,OUT049,1999,8.477498228224182,14,9,1,0,0,1,1,0,0,1,0,0,1
6846,FDY27,12.857645184135976,0.031743707,4,179.1344,OUT027,1985,7.382068110265968,28,5,1,0,0,1,0,0,0,0,0,0,1
6847,DRM59,5.88,0.003612411,7,154.1998,OUT017,2007,8.171428626530663,6,2,1,0,0,0,0,1,0,1,0,1,0
6848,DRI03,6.03,0.022796178,4,178.1028,OUT018,2009,7.256877452421518,4,3,1,0,0,1,0,0,0,0,1,1,0
6849,FDY03,12.857645184135977,0.133279499,10,112.6202,OUT019,1985,6.516372349913272,28,4,0,0,0,0,1,0,1,0,0,0,1
6850,NCV17,18.85,0.016132592,8,130.2626,OUT049,1999,8.012263419573868,14,9,0,1,0,1,1,0,0,1,0,0,0
6851,NCJ17,7.68,0.152429537,8,85.5224,OUT013,1987,7.154096472316331,26,1,0,1,1,0,0,0,0,1,0,0,0
6852,NCP54,15.35,0.035348491,9,124.673,OUT017,2007,7.647280669668504,6,2,0,1,0,0,0,1,0,1,0,0,0
6853,FDZ15,13.1,0.020903193,4,119.2782,OUT049,1999,8.039039060891923,14,9,1,0,0,1,1,0,0,1,0,0,1
6854,NCR05,10.1,0.054853377,8,198.6084,OUT018,2009,7.688680892269226,4,3,0,1,0,1,0,0,0,0,1,0,0
6855,FDX03,12.857645184135976,0.106971167,10,44.7744,OUT019,1985,4.918689581452858,28,4,0,0,0,0,1,0,1,0,0,0,1
6856,FDQ12,12.65,0.035482562,0,231.401,OUT045,2002,7.835069429111509,11,7,1,0,0,0,0,1,0,1,0,0,1
6857,FDC21,14.6,0.042923071,6,109.8254,OUT013,1987,7.39564855498219,26,1,0,0,1,0,0,0,0,1,0,0,1
6858,FDQ40,11.1,0.036174285,5,176.0712,OUT018,2009,7.367039661834904,4,3,0,0,0,1,0,0,0,0,1,0,1
6859,FDI07,12.857645184135977,0.033597374,10,197.2426,OUT027,1985,8.059870924715819,28,5,0,0,0,1,0,0,0,0,0,0,1
6860,FDQ25,8.63,0.028320655,3,172.5422,OUT049,1999,7.715457446205557,14,9,0,0,0,1,1,0,0,1,0,0,1
6861,NCK18,9.6,0.06613202877895108,9,163.9184,OUT035,2004,8.364992236306517,9,6,0,1,0,0,0,1,0,1,0,0,0
6862,DRI25,19.6,0.056744064,14,55.6614,OUT010,1998,5.116700761217401,15,0,1,0,0,0,0,0,1,0,0,1,0
6863,DRA24,19.35,0.039990314,14,165.0868,OUT049,1999,6.8913421169530915,14,9,0,0,0,1,1,0,0,1,0,1,0
6864,FDA32,14.0,0.030155224,6,214.7192,OUT045,2002,8.013365955043271,11,7,1,0,0,0,0,1,0,1,0,0,1
6865,FDE59,12.15,0.062541552,15,34.3532,OUT018,2009,5.5320937880096945,4,3,1,0,0,1,0,0,0,0,1,0,1
6866,FDY59,8.195,0.031403441,0,93.8462,OUT046,1997,6.475160568735284,16,8,1,0,0,0,1,0,0,1,0,0,1
6867,FDQ20,8.325,0.029845243,6,41.6138,OUT045,2002,5.653529340868387,11,7,1,0,0,0,0,1,0,1,0,0,1
6868,FDB21,7.475,0.149125615,6,241.6854,OUT018,2009,8.70667819600943,4,3,1,0,0,1,0,0,0,0,1,0,1
6869,FDB41,12.857645184135976,0.170382726,5,45.2718,OUT019,1985,3.8768475392195243,28,4,0,0,0,0,1,0,1,0,0,0,1
6870,DRG11,6.385,0.083768522,7,109.8596,OUT013,1987,8.08233675904131,26,1,1,0,1,0,0,0,0,1,0,1,0
6871,FDV10,12.857645184135977,0.116793684,13,41.0112,OUT019,1985,3.775313998100727,28,4,0,0,0,0,1,0,1,0,0,0,1
6872,FDI41,18.5,0.062205112,5,148.3418,OUT013,1987,7.4768695842615145,26,1,0,0,1,0,0,0,0,1,0,0,1
6873,FDN10,11.5,0.0463847,13,118.9124,OUT017,2007,7.340615815326183,6,2,1,0,0,0,0,1,0,1,0,0,1
6874,NCM17,7.93,0.071425647,8,45.9086,OUT018,2009,6.976914110030372,4,3,0,1,0,1,0,0,0,0,1,0,0
6875,DRG37,12.857645184135976,0.033929133,14,154.3972,OUT019,1985,5.74490650355948,28,4,1,0,0,0,1,0,1,0,0,1,0
6876,FDA21,13.65,0.036033639,13,183.7924,OUT045,2002,7.86029832266236,11,7,1,0,0,0,0,1,0,1,0,0,1
6877,FDM27,12.35,0.158337479,10,157.9946,OUT013,1987,8.106118358180945,26,1,0,0,1,0,0,0,0,1,0,0,1
6878,FDA32,14.0,0.030140981,6,216.0192,OUT049,1999,7.859270441807881,14,9,1,0,0,1,1,0,0,1,0,0,1
6879,NCZ53,9.6,0.024515221,8,189.2214,OUT049,1999,8.28345607591865,14,9,0,1,0,1,1,0,0,1,0,0,0
6880,FDW40,14.0,0.105125569,5,143.2812,OUT035,2004,8.095009381421827,9,6,0,0,0,0,0,1,0,1,0,0,1
6881,FDS52,8.89,0.00547348,5,100.5016,OUT035,2004,7.182823733177251,9,6,1,0,0,0,0,1,0,1,0,0,1
6882,FDM58,16.85,0.133385398,13,109.8544,OUT010,1998,5.414805341753303,15,0,0,0,0,0,0,0,1,0,0,0,1
6883,NCE54,12.85764518413598,0.047098175,9,75.5354,OUT019,1985,5.020392867098896,28,4,0,1,0,0,1,0,1,0,0,0,0
6884,FDS11,7.05,0.055548003,1,225.3088,OUT035,2004,8.6686136561673,9,6,0,0,0,0,0,1,0,1,0,0,1
6885,FDL20,17.1,0.128614205,6,111.6886,OUT049,1999,7.35092739106112,14,9,1,0,0,1,1,0,0,1,0,0,1
6886,FDX13,12.857645184135977,0.047551568,3,249.1092,OUT027,1985,9.014119092056173,28,5,1,0,0,1,0,0,0,0,0,0,1
6887,FDR21,19.7,0.066879757,13,174.437,OUT013,1987,7.370818000764178,26,1,1,0,1,0,0,0,0,1,0,0,1
6888,FDV28,16.1,0.160379061,5,33.6558,OUT018,2009,5.321715483103249,4,3,0,0,0,1,0,0,0,0,1,0,1
6889,FDZ51,11.3,0.054861393,10,96.9094,OUT017,2007,6.859713534676676,6,2,0,0,0,0,0,1,0,1,0,0,1
6890,FDD46,6.035,0.141542481,13,153.1998,OUT045,2002,7.338886834292875,11,7,1,0,0,0,0,1,0,1,0,0,1
6891,FDE23,17.6,0.053397642,15,46.706,OUT018,2009,6.551208898207379,4,3,0,0,0,1,0,0,0,0,1,0,1
6892,NCF55,6.675,0.021710275,9,34.9874,OUT045,2002,5.51347632567822,11,7,0,1,0,0,0,1,0,1,0,0,0
6893,FDU12,15.5,0.075688032,0,262.9568,OUT013,1987,7.521100089651774,26,1,0,0,1,0,0,0,0,1,0,0,1
6894,FDZ22,9.395,0.045340279,13,85.025,OUT049,1999,7.640904117678435,14,9,1,0,0,1,1,0,0,1,0,0,1
6895,FDI44,16.1,0.100149459,6,78.4328,OUT013,1987,7.055737257146127,26,1,1,0,1,0,0,0,0,1,0,0,1
6896,FDH50,15.0,0.162348584,3,185.9266,OUT017,2007,8.43634424215061,6,2,0,0,0,0,0,1,0,1,0,0,1
6897,FDE57,9.6,0.036341539,6,142.9154,OUT049,1999,8.09032696430449,14,9,1,0,0,1,1,0,0,1,0,0,1
6898,DRJ51,14.1,0.087920675,4,228.5668,OUT013,1987,7.049978537657746,26,1,1,0,1,0,0,0,0,1,0,1,0
6899,FDX52,11.5,0.042087749,5,192.682,OUT045,2002,8.259106166503825,11,7,0,0,0,0,0,1,0,1,0,0,1
6900,DRN47,12.1,0.016921927,7,178.366,OUT017,2007,8.369941591446745,6,2,1,0,0,0,0,1,0,1,0,1,0
6901,FDT21,7.42,0.020423549,13,249.0092,OUT049,1999,8.002731097031752,14,9,1,0,0,1,1,0,0,1,0,0,1
6902,FDY21,15.1,0.173833129,13,196.511,OUT045,2002,8.45847535053703,11,7,1,0,0,0,0,1,0,1,0,0,1
6903,FDG21,12.85764518413598,0.256152243,12,151.005,OUT019,1985,5.015987611522865,28,4,0,0,0,0,1,0,1,0,0,0,1
6904,FDS58,9.285,0.021002641,13,161.1578,OUT035,2004,8.29715606017922,9,6,0,0,0,0,0,1,0,1,0,0,1
6905,FDA26,7.855,0.06613202877895108,4,220.1482,OUT018,2009,8.434031601749432,4,3,0,0,0,1,0,0,0,0,1,0,1
6906,FDY16,12.857645184135977,0.091780142,5,182.5266,OUT027,1985,8.772754522160328,28,5,0,0,0,1,0,0,0,0,0,0,1
6907,FDF20,12.85,0.033220169,6,196.6768,OUT046,1997,7.923013204716832,16,8,1,0,0,0,1,0,0,1,0,0,1
6908,FDI15,13.8,0.141234932,4,263.7884,OUT013,1987,8.624388175407644,26,1,1,0,1,0,0,0,0,1,0,0,1
6909,FDC47,15.0,0.19899855,13,226.5694,OUT010,1998,6.818352973271773,15,0,1,0,0,0,0,0,1,0,0,0,1
6910,FDL08,10.8,0.049709624,6,246.8144,OUT035,2004,7.804310133332296,9,6,1,0,0,0,0,1,0,1,0,0,1
6911,FDF08,14.3,0.065153295,6,88.4856,OUT013,1987,7.249335590006369,26,1,0,0,1,0,0,0,0,1,0,0,1
6912,FDN03,9.8,0.015087112,10,250.1408,OUT035,2004,8.295661540292622,9,6,0,0,0,0,0,1,0,1,0,0,1
6913,FDG34,11.5,0.037782943,13,106.6254,OUT017,2007,5.788663305866374,6,2,0,0,0,0,0,1,0,1,0,0,1
6914,FDA56,9.21,0.008782561,6,119.8414,OUT045,2002,7.2013613200318645,11,7,1,0,0,0,0,1,0,1,0,0,1
6915,NCI17,12.85764518413598,0.142728113,8,95.141,OUT027,1985,7.828462643161022,28,5,0,1,0,1,0,0,0,0,0,0,0
6916,NCO17,10.0,0.073493831,8,118.344,OUT049,1999,7.494797222203446,14,9,0,1,0,1,1,0,0,1,0,0,0
6917,FDK55,18.5,0.025907416,10,87.7172,OUT017,2007,6.689543048693152,6,2,1,0,0,0,0,1,0,1,0,0,1
6918,FDD10,20.6,0.046280998,13,177.4344,OUT017,2007,7.5826256515912895,6,2,0,0,0,0,0,1,0,1,0,0,1
6919,NCH18,9.3,0.044624064,9,245.4802,OUT013,1987,8.069293101122359,26,1,0,1,1,0,0,0,0,1,0,0,0
6920,NCA53,11.395,0.009898492,8,48.8034,OUT045,2002,6.657567301731264,11,7,0,1,0,0,0,1,0,1,0,0,0
6921,DRJ24,11.8,0.189689886,14,184.3924,OUT010,1998,5.91670005179778,15,0,1,0,0,0,0,0,1,0,0,1,0
6922,DRN35,8.01,0.070189131,7,37.9532,OUT013,1987,6.718920879596672,26,1,1,0,1,0,0,0,0,1,0,1,0
6923,FDC47,15.0,0.119374946,13,229.3694,OUT018,2009,8.522205966439754,4,3,1,0,0,1,0,0,0,0,1,0,1
6924,FDN48,13.35,0.065215312,0,93.4804,OUT018,2009,7.006300946220102,4,3,1,0,0,1,0,0,0,0,1,0,1
6925,FDR27,12.857645184135977,0.095635061,10,130.7942,OUT027,1985,8.02236118516456,28,5,0,0,0,1,0,0,0,0,0,0,1
6926,FDS33,12.85764518413598,0.216107535,13,86.8514,OUT019,1985,5.872696776759502,28,4,0,0,0,0,1,0,1,0,0,0,1
6927,DRL11,10.5,0.048009081,7,157.0946,OUT035,2004,7.700804082520359,9,6,1,0,0,0,0,1,0,1,0,1,0
6928,FDQ21,21.25,0.019533098,13,120.4756,OUT017,2007,7.570345102911007,6,2,1,0,0,0,0,1,0,1,0,0,1
6929,FDY37,17.0,0.026568875,3,142.047,OUT046,1997,8.055232014774917,16,8,0,0,0,0,1,0,0,1,0,0,1
6930,FDS35,9.3,0.111127966,1,63.1826,OUT013,1987,7.60243158982623,26,1,1,0,1,0,0,0,0,1,0,0,1
6931,DRD60,15.7,0.03723211,14,183.1634,OUT046,1997,8.636870502909856,16,8,1,0,0,0,1,0,0,1,0,1,0
6932,DRP47,15.75,0.140603316,7,252.8382,OUT046,1997,8.749804580965147,16,8,1,0,0,0,1,0,0,1,0,1,0
6933,NCY41,12.857645184135977,0.075368868,8,35.2532,OUT027,1985,6.879084574265217,28,5,0,1,0,1,0,0,0,0,0,0,0
6934,FDR59,14.5,0.063962842,1,263.1594,OUT049,1999,7.870010854229762,14,9,0,0,0,1,1,0,0,1,0,0,1
6935,FDM36,12.85764518413598,0.102830104,0,172.6422,OUT019,1985,5.84610461518629,28,4,0,0,0,0,1,0,1,0,0,0,1
6936,NCI42,12.857645184135977,0.01031535,9,208.4954,OUT027,1985,8.230075546312035,28,5,0,1,0,1,0,0,0,0,0,0,0
6937,FDA31,7.1,0.110633958,6,173.808,OUT017,2007,7.100650734546607,6,2,1,0,0,0,0,1,0,1,0,0,1
6938,FDY33,14.5,0.06613202877895108,13,159.3262,OUT035,2004,7.96041842395759,9,6,0,0,0,0,0,1,0,1,0,0,1
6939,FDV40,17.35,0.014721579,5,73.1038,OUT045,2002,6.788797854000482,11,7,1,0,0,0,0,1,0,1,0,0,1
6940,NCW17,18.0,0.019465205,8,128.6994,OUT018,2009,7.800772716557018,4,3,0,1,0,1,0,0,0,0,1,0,0
6941,FDN38,6.615,0.091895319,3,248.6408,OUT013,1987,8.162165803796634,26,1,0,0,1,0,0,0,0,1,0,0,1
6942,FDQ11,12.85764518413598,0.118535581,1,256.3988,OUT019,1985,5.55295493374801,28,4,0,0,0,0,1,0,1,0,0,0,1
6943,FDG34,11.5,0.037646623,13,107.5254,OUT045,2002,5.788663305866374,11,7,0,0,0,0,0,1,0,1,0,0,1
6944,NCN14,19.1,0.092060694,11,183.7608,OUT049,1999,8.471940730189957,14,9,0,1,0,1,1,0,0,1,0,0,0
6945,FDY46,12.857645184135977,0.04765803,13,188.3898,OUT027,1985,8.56398410126507,28,5,1,0,0,1,0,0,0,0,0,0,1
6946,FDS11,7.05,0.05587277,1,222.1088,OUT017,2007,8.300965271900546,6,2,0,0,0,0,0,1,0,1,0,0,1
6947,NCA53,12.85764518413598,0.017295906,8,47.1034,OUT019,1985,4.989140596055461,28,4,0,1,0,0,1,0,1,0,0,0,0
6948,NCN30,16.35,0.02844314,9,98.141,OUT010,1998,5.958848375873348,15,0,0,1,0,0,0,0,1,0,0,0,0
6949,FDW32,18.35,0.094296835,6,84.3882,OUT046,1997,7.018891025842008,16,8,0,0,0,0,1,0,0,1,0,0,1
6950,NCR42,9.105,0.064410783,9,33.39,OUT010,1998,3.534853766474829,15,0,0,1,0,0,0,0,1,0,0,0,0
6951,FDU33,7.63,0.134684292,13,47.0402,OUT035,2004,7.293756454430617,9,6,0,0,0,0,0,1,0,1,0,0,1
6952,FDN15,12.857645184135977,0.029299175,10,140.318,OUT019,1985,4.9474682764620805,28,4,1,0,0,0,1,0,1,0,0,0,1
6953,FDD51,12.85764518413598,0.210021713,4,44.2744,OUT019,1985,4.516872163443135,28,4,1,0,0,0,1,0,1,0,0,0,1
6954,FDF14,7.55,0.027224917,3,152.934,OUT045,2002,7.804310133332296,11,7,1,0,0,0,0,1,0,1,0,0,1
6955,NCN19,12.857645184135977,0.021184746,11,189.553,OUT019,1985,5.941501945902777,28,4,0,1,0,0,1,0,1,0,0,0,0
6956,NCO43,5.5,0.047059016,11,100.1016,OUT013,1987,7.66210743057039,26,1,0,1,1,0,0,0,0,1,0,0,0
6957,FDT19,7.59,0.14526636,6,172.908,OUT049,1999,8.737595067772068,14,9,0,0,0,1,1,0,0,1,0,0,1
6958,DRK12,9.5,0.041851461,14,31.49,OUT013,1987,6.1464577290734805,26,1,1,0,1,0,0,0,0,1,0,1,0
6959,DRM49,6.11,0.152262171,14,44.4086,OUT045,2002,7.05688503216965,11,7,0,0,0,0,0,1,0,1,0,1,0
6960,FDX43,5.655,0.085757338,6,164.75,OUT017,2007,7.312586853116693,6,2,1,0,0,0,0,1,0,1,0,0,1
6961,FDS14,7.285,0.049954435,4,156.5288,OUT035,2004,7.76554024268319,9,6,1,0,0,0,0,1,0,1,0,0,1
