,Item_Weight,Item_Outlet_Sales,Item_Fat_Content_0,Item_Fat_Content_1,Outlet_Size_0,Outlet_Size_1,Outlet_Location_Type_0,Outlet_Location_Type_1,Outlet_Type_0,Outlet_Type_1,Outlet_Type_2,New_Item_Type_0,New_Item_Type_1,Outlet_0,Outlet_1,Outlet_2,Outlet_3,Outlet_4,Outlet_5,Outlet_6,Outlet_7,Outlet_8,Item_Type_0,Item_Type_1,Item_Type_2,Item_Type_3,Item_Type_4,Item_Type_5,Item_Type_6,Item_Type_7,Item_Type_8,Item_Type_9,Item_Type_10,Item_Type_11,Item_Type_12,Item_Type_13,Item_Type_14,log_Item_Visibility,Type1_Tear1,Type1_Tear2,log_Item_MRP,log_Outlet_Years
8287,15.85,5.836433396446681,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.104588946775096,0,1,3.646770173062455,2.4849066497880004
8288,19.35,5.893105574454299,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0368808634156312,0,0,4.801639522634766,3.367295829986474
8289,12.3,7.766104815428644,1,0,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0675208959957236,0,1,4.686693028490656,1.9459101490553132
8290,19.1,5.920281063696098,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0654843761756277,0,1,3.734798834858348,1.9459101490553132
8291,8.27,6.114594153238572,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.1396709364951188,0,0,5.03090055945698,2.772588722239781
8292,16.7,6.299487337353399,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.1899283317828679,0,0,5.1940540265505835,3.367295829986474
8293,9.1,6.747460227774114,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0772181441934157,0,1,3.8768475392195243,2.302585092994046
8294,17.2,7.563456841974008,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.1457747448450969,0,0,5.085481755404487,1.6094379124341003
8295,13.15,8.301295822991001,1,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0430702413183543,0,1,5.205626253990873,1.9459101490553132
8296,15.7,4.816299453963818,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0311939006615696,0,0,4.161280207959393,2.772588722239781
8297,18.35,7.383310345446207,1,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0151758382355615,0,0,4.674638411143251,3.295836866004329
8298,16.5,7.969209685397565,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.065893422219415,0,1,4.659648901530353,2.302585092994046
8299,12.1,8.13619282603564,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0203912314857216,1,0,5.001079112222839,2.70805020110221
8300,7.51,7.808646768813461,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0991536206774139,0,0,4.7252120020116,1.6094379124341003
8301,9.0,8.666895443070457,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0784547176383508,0,0,5.374136088819667,3.367295829986474
8302,12.5,6.99171547250884,0,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0790100395784087,0,1,4.526654977759709,1.9459101490553132
8303,8.06,8.57824121535005,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0211474441930702,0,1,5.4498901550382515,2.302585092994046
8304,6.055,7.559300994647043,1,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0251415186462375,0,1,5.08692944624468,2.4849066497880004
8305,17.75,8.379308979002218,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.029083264919748,0,0,4.962731337129196,3.367295829986474
8306,14.3,7.647280669668504,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.115791520572666,1,0,4.831293294011293,2.70805020110221
8307,20.2,7.092381677586364,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0639750489794476,0,1,4.132779710489812,2.4849066497880004
8308,18.6,8.069293101122359,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0386964642203586,0,0,5.501585503917183,1.6094379124341003
8309,6.69,7.658342722547712,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0362455204997971,1,0,5.170694200216222,2.833213344056216
8310,19.35,8.167469346797978,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0640371724635911,0,0,5.136278321887112,3.295836866004329
8311,17.75,7.811347646816265,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0536915176498768,1,0,4.9880106085368325,2.70805020110221
8312,16.1,8.674319804472653,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0337253286493158,0,1,5.5382613961565825,2.302585092994046
8313,12.5,7.271792653591673,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.1065190747689631,1,0,4.79945325118129,2.70805020110221
8314,5.785,8.487698879095174,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0397237260441591,0,0,5.186636922145391,1.6094379124341003
8315,14.8,7.981798539089721,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.019370912552151,0,0,5.271867636129911,1.6094379124341003
8316,7.75,7.768359924374989,1,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0425645374900109,0,1,4.557487208661035,1.9459101490553132
8317,18.6,7.176228079067879,1,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.1418177920151881,0,1,4.600517378447385,2.4849066497880004
8318,6.965,5.761802295156657,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0466779111232895,0,0,5.0743009343841585,2.772588722239781
8319,16.7,8.34557871669077,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0262508846828012,0,0,5.508892667245498,3.295836866004329
8320,8.395,7.542149728394621,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0385483371591964,0,0,4.610199517670685,3.367295829986474
8321,13.35,8.38129401494555,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0874145127195008,1,0,5.019732455823599,2.70805020110221
8322,21.1,8.093383200186377,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0105464818327272,1,0,5.465507518876655,2.833213344056216
8323,12.3,7.519656828646429,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0640371724635911,0,0,4.766297047007991,1.6094379124341003
8324,7.97,7.62575720532962,1,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.021349628112344,0,1,4.672451193070914,2.4849066497880004
8325,14.15,6.649841954369322,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0353062539526518,0,1,3.737998135744169,2.302585092994046
8326,9.8,8.039468567858984,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0866047976807964,1,0,5.271191771655064,2.833213344056216
8327,12.35,8.010717824878423,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0640371724635911,0,0,4.342932313532794,3.367295829986474
8328,19.85,8.615979214381834,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0528255557752604,0,0,5.283593500482848,1.6094379124341003
8329,13.0,8.799516390721921,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0407791011203464,0,0,5.5396991849298685,3.367295829986474
8330,8.21,6.41597807660191,1,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0439100825843682,0,0,4.480964318033467,3.295836866004329
8331,20.25,7.707409717439623,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0186304749076269,1,0,5.401222269655754,2.833213344056216
8332,15.0,6.356543676738191,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0481036352290257,0,0,4.2004567952696,1.6094379124341003
8333,15.6,7.429802108865432,1,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.1104817374869848,0,0,4.338166174522038,3.295836866004329
8334,13.15,7.003279799450224,1,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0204873673180168,0,0,4.469998591825296,3.295836866004329
8335,10.6,6.564435330204743,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0325674329349024,1,0,3.910037034693089,2.70805020110221
8336,11.1,5.108684748961584,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.086185919143024,0,0,5.106264210977309,2.772588722239781
8337,11.300000000000002,5.271705388153033,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.1104230457004387,0,0,5.2793781464086,3.367295829986474
8338,15.25,8.272801488538876,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.059386023540775,1,0,4.891076683038422,2.833213344056216
8339,19.25,7.678567419535856,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.026827811430041,0,0,5.277149908293667,1.6094379124341003
8340,7.39,8.574978775210655,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.1137464498169714,1,0,4.984612964490606,2.70805020110221
8341,10.3,7.7933855460072765,0,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0111270985863842,0,1,4.473397246378432,1.9459101490553132
8342,17.5,7.952486506828817,1,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0136209946272699,0,1,5.561567392459164,1.9459101490553132
8343,20.35,6.149304698172492,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0640371724635911,0,0,5.462966176239806,3.367295829986474
8344,10.3,7.945906765747931,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0757834174539118,0,1,5.189824171391855,2.302585092994046
8345,7.470000000000001,6.464845902907188,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.2361756316659401,0,0,5.37815297585511,3.367295829986474
8346,7.85,7.376250521183908,1,0,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.1517782899344314,0,1,4.972202110759947,1.9459101490553132
8347,10.0,8.030626590319134,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.065143912538712,1,0,5.461112008033768,2.70805020110221
8348,7.22,6.713275712203767,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0376051973716357,1,0,4.1407668458086455,2.833213344056216
8349,17.5,7.985204535422753,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0165158808775418,0,0,4.945335594446922,3.367295829986474
8350,10.0,8.887594003157519,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0211950779748372,0,1,5.518957787644128,2.302585092994046
8351,12.5,8.434465629411417,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.097980561160192,0,0,5.1489167207588356,3.367295829986474
8352,5.175,6.455470853309868,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.030023857193521,0,0,3.5347779397447034,1.6094379124341003
8353,19.0,7.301870082063772,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0305526460791871,0,0,5.354340358262398,3.367295829986474
8354,11.6,7.340183850241034,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0742725981021267,0,0,5.155662192812545,3.295836866004329
8355,18.0,7.9361933557983155,1,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0382380439535534,0,0,5.008244438276885,3.295836866004329
8356,19.35,8.300965271900546,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.1111216542833529,0,0,5.410345206121992,3.367295829986474
8357,16.75,7.332376400147788,0,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0082043163675202,0,1,4.634412433277034,1.9459101490553132
8358,11.0,4.805459354132496,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0155428112669438,0,0,4.814422499265248,3.367295829986474
8359,13.65,6.471047460654855,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0390518008114717,1,0,3.5221103288459847,2.833213344056216
8360,11.5,8.198713159951852,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0147739862199768,1,0,5.1676846259125835,2.70805020110221
8361,17.75,7.237915062498725,0,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0373942413610396,0,1,5.043848253190918,1.9459101490553132
8362,17.0,7.959953578140418,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0260967132088406,0,0,4.974296291490516,3.367295829986474
8363,8.43,8.32835753587543,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0172467245420702,0,0,5.283593500482848,1.6094379124341003
8364,9.0,8.11869336928511,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0825825745560862,1,0,5.134512905225836,2.70805020110221
8365,7.52,4.863676247924226,1,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0882600514044783,0,0,4.8659901817631575,2.772588722239781
8366,13.65,6.132100020886946,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0635553198285328,0,1,3.884450349491563,2.302585092994046
8367,14.0,5.378602506370986,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0513497864918415,0,0,5.38136724046911,3.367295829986474
8368,12.65,7.496276784933537,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0462469749081205,0,1,4.743367426594793,2.4849066497880004
8369,17.35,6.961890371633309,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.1550552868326521,0,1,5.178244711713017,2.4849066497880004
8370,11.0,6.771399558839719,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1005842049244956,0,1,4.844223306275087,2.302585092994046
8371,8.27,5.2262433245553,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.1940237589897084,0,0,5.220314743153393,2.772588722239781
8372,15.0,6.961890371633309,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0527014802283031,0,0,4.085814954996339,3.367295829986474
8373,9.3,7.627055273811571,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0418695835272296,0,0,4.493313057410185,3.367295829986474
8374,5.175,7.490345353857432,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0367097566080266,0,1,4.433460919121867,2.302585092994046
8375,6.825,6.2722073484129375,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0996501385445678,0,0,5.587333299012888,3.367295829986474
8376,9.895,8.221163628742326,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0583215076839908,0,1,5.460709137961565,2.302585092994046
8377,10.65,7.588035635855258,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0477277123482784,0,0,5.118907167635948,1.6094379124341003
8378,15.2,6.699431864910897,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0931361045781513,0,1,4.7668569693482885,1.9459101490553132
8379,11.3,7.772294169246769,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0072535185135416,1,0,5.300028901036912,2.833213344056216
8380,15.1,8.198713159951852,1,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0640371724635911,0,1,5.502282991399863,2.4849066497880004
8381,6.215,8.463967547031883,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0484298144893792,1,0,5.425417749487423,2.833213344056216
8382,8.235,8.04075598301079,1,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0791431585851608,0,0,5.001309274986616,3.295836866004329
8383,17.7,8.560802223337152,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0124043845254684,0,0,5.13195222632632,3.367295829986474
8384,10.1,6.453375518956262,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0446425260265026,0,0,3.6023625003315516,3.295836866004329
8385,11.6,7.893390489855411,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0370398117156469,0,0,4.596171821870771,1.6094379124341003
8386,6.92,6.702706524903174,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.037733141882953,1,0,4.1365288284287915,2.833213344056216
8387,16.7,6.280968334229531,0,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0605262216811826,0,1,4.071693281362338,1.9459101490553132
8388,5.485,7.676100187695982,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0418290728466036,0,0,5.111289954565725,3.295836866004329
8389,13.6,7.784559124682115,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0483595886279436,0,0,4.6976691452849995,3.295836866004329
8390,11.395,6.114594153238572,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0371314831929864,0,0,5.024346201873718,3.367295829986474
8391,10.3,8.077387787122232,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.1364280895191779,1,0,4.647892453844767,2.833213344056216
8392,6.765,6.73011650084583,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0837856357092423,1,0,4.666553108457194,2.70805020110221
8393,10.5,6.65070327941674,1,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0406421985179225,0,1,3.632742870968313,2.4849066497880004
8394,12.5,5.738496251942893,1,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0305523230993151,0,0,4.654902763089781,3.295836866004329
8395,17.35,8.698380772168989,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0640371724635911,0,1,5.018636531981741,2.4849066497880004
8396,8.85,7.99737095253228,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.1069633183830028,0,1,4.823010097837567,2.4849066497880004
8397,16.7,6.723734359088276,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0533999399507651,0,0,4.180779106208892,1.6094379124341003
8398,8.85,7.22150940240544,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0159249679027598,0,1,4.680244262741013,2.4849066497880004
8399,13.15,5.655860333645639,1,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0902525186440515,0,0,4.959210061180639,2.772588722239781
8400,8.18,6.055486215950414,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0217389670659936,0,0,4.953114932408146,2.772588722239781
8401,12.5,7.241736415388059,0,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0715316368931291,0,1,4.495576277710785,1.9459101490553132
8402,6.865,7.426636925680949,1,0,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.013974302028459,0,1,4.854879326483742,1.9459101490553132
8403,12.0,8.290329529061554,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0335438929567596,0,0,5.19958814848805,1.6094379124341003
8404,20.7,5.03782235394022,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0640371724635911,0,0,4.343376758562131,3.367295829986474
8405,16.25,4.832342411286573,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0957583957042055,0,0,4.821124758405149,3.367295829986474
